symbol,link
VIJIFIN,https://www.moneycontrol.com/india/stockpricequote/financegeneral/vijifinance/VF08
VECO-RE1,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotechre1/VER02
VECO-RE,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotechre/VER01
VIKASECO,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotech/VGO01
VIKASLIFE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vikaslifecare/VIKAS54265
VLIFE-RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vikaslifecarere/VLR
VIKASPROP,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/vikasproppantgranite/AD03
VIKASWSP,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikaswsp/VWS
VILINBIO,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vilinbiomed/VBM
VIMALOIL,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vimaloilsfoods/VOF
VIMTALABS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vimtalabs/VL04
VINATIORGA,https://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01
VINDHYATEL,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/vindhyatelelink/VT03
VINEETLAB,https://www.moneycontrol.com/india/stockpricequote/vineetlab/vineetlaboratories/VL06
VINNY,https://www.moneycontrol.com/india/stockpricequote/vinnyoverseas/vinnyoverseas/VO04
VINSYS,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/vinsysitservicesindia/VIS01
VINYLINDIA,https://www.moneycontrol.com/india/stockpricequote/chemicals/vinylchemicalsindia/VCI02
VIPCLOTHNG,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/vipclothing/MI53
VIPIND,https://www.moneycontrol.com/india/stockpricequote/vipindustries/vipindustries/VIP
VIPPYSOLVX,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vippyindustries/VI09
VIPULLTD,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/vipul/V04
VIRESCENT,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/virescent/VIRES5920
VIRINCHI,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/virinchi/VT11
VISASTEEL,https://www.moneycontrol.com/india/stockpricequote/steellarge/visasteel/VS15
VIVIDHA,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/visagarpolytex/VP10
VISAKAIND,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/visakaindustries/VI11
VISESHINFO,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/viseshinfotechnics/VI15
VISHAL,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vishalfabrics/VF01
VISHNU,https://www.moneycontrol.com/india/stockpricequote/chemicals/vishnuchemicals/VC17
VPRPL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vishnuprakashrpunglia/VPP01
VISHWARAJ,https://www.moneycontrol.com/india/stockpricequote/sugar/vishwarajsugarindustries/VSI01
VISUINTL,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/visuinternational/VI16
VITAL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vitalchemtech/VC12
VIVIANA,https://www.moneycontrol.com/india/stockpricequote/engineering/vivianapowertech/VPT02
VIVIMEDLAB,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vivimedlabs/VL07
VIVO,https://www.moneycontrol.com/india/stockpricequote/software/vivocollaborationsolutions/VCS01
VKSPL,https://www.moneycontrol.com/india/stockpricequote/engineering/vksprojects/VP
VLEGOV,https://www.moneycontrol.com/india/stockpricequote/iteducation/vlegovernanceitsolutions/VEI01
VLIFE-RE1,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/vikaslifecarere1/VLR01
VLSFINANCE,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/vlsfinance/VLS
IDEA,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/vodafoneidealimited/IC8
PORRITSPEN,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/voithpaperfabrics/VPF01
VOLTAMP,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/voltamptransformers/VT9
VOLTAS,https://www.moneycontrol.com/india/stockpricequote/diversified/voltas/V
VRLLOG,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/vrllogistics/VL03
VSTIND,https://www.moneycontrol.com/india/stockpricequote/cigarettes/vstindustries/VST
VSTTILLERS,https://www.moneycontrol.com/india/stockpricequote/autotractors/vsttillerstractors/VST01
VTMLTD,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/vtm/VTM
VTXIND,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vtxindustries/VT12
VXLINSTR,https://www.moneycontrol.com/india/stockpricequote/computershardware/vxlinstruments/VXL
GFL,https://www.moneycontrol.com/india/stockpricequote/trading/wadalacommodities/WC02
WALCHANNAG,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/walchandnagarindustries/WI01
WALPAR,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/walparnutritions/WN01
WANBURY,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wanbury/W12
WARRENTEA,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/warrentea/WT
WATERBASE,https://www.moneycontrol.com/india/stockpricequote/aquaculture/waterbase/W04
WEWIN,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/wewinlimited/SBS01
WEALTH,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/wealthfirstportfoliomanagers/WFP
WEBELSOLAR,https://www.moneycontrol.com/india/stockpricequote/electricequipment/websolenergysystem/WSL
WEIZMANIND,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/weizmann/W02
WELCORP,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/welspuncorp/WGS
WELENTRP,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/welspunenterprises/WE01
WELENT,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/welspunenterprises/MSK
WELSPUNIND,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/welspunindia/WI03
WELINV,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/welspuninvestmentscommercials/WIC01
WENDT,https://www.moneycontrol.com/india/stockpricequote/abrasives/wendtindia/WI05
WSTCSTPAPR,https://www.moneycontrol.com/india/stockpricequote/paper/westcoastpapermills/WCP
WESTLIFE,https://www.moneycontrol.com/india/stockpricequote/westlifefood/westlifefoodworld/DIC
WHEELS,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/wheelsindia/WI11
WHIRLPOOL,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/whirlpoolindia/WI
WILLAMAGOR,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/williamsonmagorcompany/WMC
WIMPLAST,https://www.moneycontrol.com/india/stockpricequote/plastics/wimplast/WP
WINDLAS,https://www.moneycontrol.com/india/stockpricequote/biotechnologymedicalresearch/windlasbiotech/WB01
WINDMACHIN,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/windsormachines/WM01
WINPRO,https://www.moneycontrol.com/india/stockpricequote/winproind/winproindustries/CG02
WINSOMEDJ,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/winsomediamondsjewellery/SDJ01
WINSOME,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/winsomeyarns/WY
WESTINDSEC,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/wisecglobal/WG
WOCKPHARMA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wockhardt/W05
WOCKH-RE,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/wockhardtre/WR
WEL,https://www.moneycontrol.com/india/stockpricequote/wonderelect/wonderelectricals/WF
WONDERLA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/wonderlaholidays/WH01
WOOLWORTH,https://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/woolworthindia/WI10
WORTH,https://www.moneycontrol.com/india/stockpricequote/packaging/worthperipherals/WP03
WSI,https://www.moneycontrol.com/india/stockpricequote/electricequipment/wsindustries/WSI
WYETH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wyeth/W11
XCHANGING,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/xchangingsolutions/CS20
XELPMOC,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/xelpmocdesigntech/XDT
XLENERGY,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/xlenergy/XLT01
XPROINDIA,https://www.moneycontrol.com/india/stockpricequote/packaging/xproindia/XI
Symbol,Link
ABINFRA,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/abinfrabuild/I07
A2ZINFRA,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/a2zinfraengineering/AME02
AAATECH,https://www.moneycontrol.com/india/stockpricequote/aaa/aaatechnologies/ATL
AAKASH,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/aakashexplorationservices/AES01
AAREYDRUGS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aareydrugspharmaceuticals/ADP
AARTECH,https://www.moneycontrol.com/india/stockpricequote/aartechsolonic/aartechsolonics/AS27
AARTIDRUGS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aartidrugs/AD
AARTIIND,https://www.moneycontrol.com/india/stockpricequote/chemicals/aartiindustries/AI45
AARTISURF,https://www.moneycontrol.com/india/stockpricequote/aartisurfactan/aartisurfactants/ASL08
AARTI-RE,https://www.moneycontrol.com/india/stockpricequote/chemicals/aartisurfactantsre/ASR01
AARTIPHARM,https://www.moneycontrol.com/india/stockpricequote/medicalequipmentsuppliesaccessories/aartipharmalabs/AP21
AARTIPP,https://www.moneycontrol.com/india/stockpricequote/chemicals/aartisurfactantspp/ASP01
AARVEEDEN,https://www.moneycontrol.com/india/stockpricequote/textilesdenim/aarveedenimexports/ADE
AATMAJ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aatmajhealthcare/AH11
ABCAPITAL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/adityabirlacapital/ABC9
ABCOTS,https://www.moneycontrol.com/india/stockpricequote/textiles/abcotspinindia/ACI01
ABFRLPP1,https://www.moneycontrol.com/india/stockpricequote/retailing/adityabirlafashionretailpp/ABF01
ABFRL-RE,https://www.moneycontrol.com/india/stockpricequote/retailing/adityabirlafashionretailre/ABF
BIRLAMONEY,https://www.moneycontrol.com/india/stockpricequote/financegeneral/adityabirlamoney/ABM01
ABIRLANUVO,https://www.moneycontrol.com/india/stockpricequote/diversified/adityabirlanuvo/ABN01
ABBOTINDIA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/abbottindia/AI51
ANTFRIBEAR,https://www.moneycontrol.com/india/stockpricequote/bearings/abcbearings/ABC02
ABGSHIP,https://www.moneycontrol.com/india/stockpricequote/shipping/abgshipyard/ABG01
ABHISHEK,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/abhishekcorporation/AC22
AILIMITED,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/abhishekintegrations/AI83
ABMINTLLTD,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/abminternational/ABM02
ABSLAMC,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/adityabirlasunlifeamc/ABS
BSLNIFTY,https://www.moneycontrol.com/india/stockpricequote/absln50etf/adityabirlasunlifenifty50etf/BSL03
HEALTHY,https://www.moneycontrol.com/india/stockpricequote/etf/adityabirlasunlifeniftyhealthcareetf/ABS02
SILVER,https://www.moneycontrol.com/india/stockpricequote/abslsilveretf/adityabirlasunlifesilveretf/ABS04
ABSLLIQUID,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/abslliquid/ABSLL14518
ABSLBANETF,https://www.moneycontrol.com/india/stockpricequote/abslnbanketf/adityabirlasunlifeniftybanketf/ABSLB13987
ABSLNN50ET,https://www.moneycontrol.com/india/stockpricequote/abslnn50et/adityabirlasunlifeniftynext50etf/ABSLN7339
BSLSENETFG,https://www.moneycontrol.com/india/stockpricequote/abslspbsesetf/adityabirlasunlifespbsesensexetf/ABS01
ACCELYA,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/accelyasolutionsindia/KAL
ACCORD,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/accordsynergy/AS22
ACCURACY,https://www.moneycontrol.com/india/stockpricequote/shipping/accuracyshipping/AS26
ACEINTEG,https://www.moneycontrol.com/india/stockpricequote/misccommercialservices/aceintegratedsolutions/AIS
AUTOCORP,https://www.moneycontrol.com/india/stockpricequote/acgl/automobilecorpgoaacgl/ACG
ACROPETAL,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/acropetaltechnologies/AT21
ADANIENSOL,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/adanienergysolutions/AT22
ADANIENT,https://www.moneycontrol.com/india/stockpricequote/trading/adanienterprises/AE13
ADANIGREEN,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/adanigreenenergylimited/ADANI54145
ADANIPORTS,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/adaniportsspecialeconomiczone/MPS
ADANIPOWER,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/adanipower/AP11
KRONECOMM,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/adcindiacommunications/KC07
ADFFOODS,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/adffoodsindustries/AF30
ADHUNIK,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/adhunikmetaliks/AM9
ADITYASPIN,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/adityaspinners/AS01
ADORWELD,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/adorwelding/AW01
ADROITINFO,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/adroitinfotech/CC22
ADVENZYMES,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/advancedenzymetechnologies/AET
ADVANIHOTR,https://www.moneycontrol.com/india/stockpricequote/hotels/advanihotelsresortsindia/AHR
ADVANTA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/advanta/AI39
AEGISCHEM,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/aegislogistics/AL9
AEROFLEX,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aeroflexindustries/AI87
AETHER,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/aetherindustries/AI84
ARVINDFASN,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arvindfashionslimited/ARVIN54248
AGARWALFT,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/agarwalfloatglassindia/AFG
AGARIND,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/agarwalindustrialcorporation/AIC03
AGRITECH,https://www.moneycontrol.com/india/stockpricequote/fertilisers/agritechindia/ATI02
AGRODUTCH,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/agrodutchindustries/ADI02
AGROPHOS,https://www.moneycontrol.com/india/stockpricequote/diversified/agrophosindia/API
AGSTRA,https://www.moneycontrol.com/india/stockpricequote/onlineservices/agstransacttechnologies/ATT
SCAPDVR,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ahdvbch/SCAPD17
AHIMSA,https://www.moneycontrol.com/india/stockpricequote/plastics/ahimsaindustries/AI44
AHLADA,https://www.moneycontrol.com/india/stockpricequote/ahladaengineer/ahladaengineers/AE21
AHLUCONT,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ahluwaliacontractsindia/ACI12
AICHAMP,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aichampdanyindustries/AIC02
AIAENG,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/aiaengineering/AIE01
AIMCOPEST,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/aimcopesticides/AP03
AIROLAM,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/airolam/AL08
AJANTPHARM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ajantapharma/AP22
AJMERA,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/ajmerarealtyinfraindia/ARI03
AJOONI,https://www.moneycontrol.com/india/stockpricequote/diversified/ajoonibiotechltd/ABL01
AJRINFRA,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ajrinfratolling/GIP01
AKSHOPTFBR,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/akshoptifibre/AO03
AKSHAR,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/aksharspintex/ASL
AKSHARCHEM,https://www.moneycontrol.com/india/stockpricequote/dyespigments/aksharchemindia/AI29
YAARI,https://www.moneycontrol.com/india/stockpricequote/yaaridigital/yaaridigitalintegratedservices/IWS
YASHO,https://www.moneycontrol.com/india/stockpricequote/chemicals/yashoindustries/YIL01
YCCL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/yasonschemexcare/YCC
YATHARTH,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/yatharthhospitaltraumacareservices/YHT
YESBANK,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/yesbank/YB
YUDIZ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/yudizsolutions/YS02
